"row.names","pbdb_no","gdd_id","title_sim","author_in","year_match","pubtitle_sim","Match"
"1432",2871,"5720e396cf58f109aaaf54f2",0.4552239,FALSE,FALSE,0.411764706,0
"1878",3597,"5720e7aecf58f10b236026e6",0.4352941,FALSE,FALSE,0.16,0
"1752",3407,"5720f61ccf58f11119aef40e",0.4587156,FALSE,FALSE,0.407407407,0
"1127",2344,"5722572bcf58f1a62e17656c",0.5555556,FALSE,FALSE,0.230769231,0
"1787",3456,"57226d33cf58f1afedbecaa5",0.4390244,FALSE,FALSE,0.259259259,0
"1095",2286,"5723a4bbcf58f1780adee744",0.4859813,FALSE,FALSE,0.43902439,0
"1513",3025,"5723a4bbcf58f1780adee744",0.5607477,FALSE,FALSE,0.365853659,0
"1393",2786,"5723a4bfcf58f1780adee749",0.3949045,FALSE,FALSE,0.268292683,0
"1345",2706,"5723aac7cf58f17a60be188b",0.4673913,FALSE,FALSE,0.219512195,0
"1639",3223,"5723b07ccf58f17cd4b4d9fb",0.4545455,FALSE,FALSE,0.268292683,0
"1475",2960,"5723b2d6cf58f17dcb707fda",0.4765625,FALSE,FALSE,0.268292683,0
"1397",2800,"5723b89ecf58f180269b7afa",0.6153846,FALSE,FALSE,0.365853659,0
"1638",3222,"5723b89ecf58f180269b7afa",0.4628099,FALSE,FALSE,0.219512195,0
"1079",2260,"572553eecf58f15756afb264",0.5614035,FALSE,FALSE,0.407407407,0
"1954",3731,"57255b03cf58f159a73a480a",0.4833333,FALSE,FALSE,0.2,0
"1786",3455,"572567d7cf58f15e0d8da9a1",0.5714286,FALSE,FALSE,0.407407407,0
"1153",2397,"572581a3cf58f1671e279162",0.3913043,FALSE,FALSE,0.5,0
"1552",3092,"5725bc37cf58f17abd2d07dd",0.4861111,FALSE,FALSE,0.2,0
"1554",3094,"5725bc37cf58f17abd2d07dd",0.4337349,FALSE,FALSE,0.2,0
"1949",3725,"5725bc37cf58f17abd2d07dd",0.4776119,FALSE,FALSE,0.2,0
"1668",3259,"5725ceffcf58f1814afe3c17",0.5416667,FALSE,FALSE,0.191489362,0
"1864",3573,"5725de37cf58f1868cff9ca1",0.4512195,FALSE,FALSE,0.28,0
"1364",2739,"5725e543cf58f188ef81a650",0.3965517,FALSE,FALSE,0.2,0
"1043",2183,"5725fb7fcf58f19049aa0f4c",0.3969466,FALSE,FALSE,0.24,0
"1713",3335,"5725fb7fcf58f19049aa0f4c",0.4464286,FALSE,FALSE,0.24,0
"1287",2599,"572619f5cf58f19a8b0b3567",0.416,FALSE,FALSE,0.125,0
"1472",2953,"572cd94ccf58f13196ba5829",0.4411765,FALSE,FALSE,0.022222222,0
"1336",2697,"572d6d05cf58f166d836d00e",0.5090909,FALSE,FALSE,0.18,0
"1265",2569,"5731687dcf58f1833749883f",0.4558824,FALSE,FALSE,0.197368421,0
"1751",3406,"573a6163cf58f19b2942671f",0.4468085,FALSE,FALSE,0.555555556,0
"1768",3427,"573a71cacf58f1a2883c16f5",0.5909091,FALSE,FALSE,0.555555556,0
"1763",3420,"573a8235cf58f1a99cd672b7",0.4833333,FALSE,FALSE,0.555555556,0
"1211",2481,"573eeab3cf58f16e2b0ca411",0.5,FALSE,FALSE,0.16,0
"1740",3384,"5743848bcf58f13a6340391a",0.4842105,FALSE,FALSE,0.234042553,0
"1493",2995,"5746ff0ecf58f1995f41c876",0.6235294,FALSE,FALSE,0.323529412,0
"1907",3656,"574865a5cf58f14682c41317",0.5441176,FALSE,FALSE,0.246376812,0
"1923",3679,"574865a5cf58f14682c41317",0.6029412,FALSE,FALSE,0.304347826,0
"1697",3305,"57490181cf58f17367f91c8e",0.8607595,TRUE,FALSE,0.234375,0
"1903",3645,"57490181cf58f17367f91c8e",0.4455446,FALSE,FALSE,0.176470588,0
"1293",2607,"57499b05cf58f19eefea929c",0.5272727,FALSE,FALSE,0.352941176,0
"1696",3303,"5749a466cf58f1a1823acdae",1,TRUE,TRUE,1,1
"1500",3003,"574a0cb3cf58f1bff0f06175",0.5309735,FALSE,FALSE,0.20754717,0
"1622",3180,"574a0cb3cf58f1bff0f06175",0.5192308,FALSE,FALSE,0.235294118,0
"1693",3294,"574d17fdcf58f11f0036c025",0.9897959,TRUE,TRUE,1,1
"1937",3700,"574d7f20cf58f139ed165d7c",0.475,FALSE,FALSE,0.391304348,0
"1195",2464,"574e8ddccf58f19ad198733c",0.5111111,FALSE,FALSE,0.24,0
"1473",2955,"574f1f27cf58f10f4beb4fc6",0.4193548,TRUE,FALSE,0.073170732,0
"1843",3543,"574f550dcf58f12316a910fa",0.6697248,FALSE,FALSE,0.2,0
"1701",3310,"574f7128cf58f12d3934387a",0.4375,FALSE,FALSE,0.205882353,0
"1212",2482,"574fbb07cf58f1474933c7a4",0.5104167,FALSE,FALSE,0.341463415,0
"1137",2361,"574feb0bcf58f1589771ef91",0.3809524,FALSE,FALSE,0.170731707,0
"1090",2272,"5750c631cf58f1aa4780ab88",0.4761905,FALSE,FALSE,0.322580645,0
"1280",2590,"5752511acf58f17f096ac773",0.4895833,FALSE,FALSE,0.208333333,0
"1817",3491,"575256f7cf58f1814962afac",0.4683544,FALSE,FALSE,0.264705882,0
"1191",2459,"57542e0dcf58f16ef0e6e391",0.4642857,FALSE,FALSE,0.28,0
"1343",2704,"57544459cf58f177064caac4",0.4202899,FALSE,FALSE,0.44,0
"1243",2537,"575ea750cf58f1420743d9b4",0.3970588,FALSE,FALSE,0.162790698,0
"1060",2229,"57611b76cf58f12fb7d90f9f",0.3862434,FALSE,FALSE,0.22,0
"1270",2575,"576cbe70cf58f11e37385c5c",0.6326531,FALSE,FALSE,0.171052632,0
"1612",3169,"577598becf58f116e6e90b28",0.5185185,FALSE,FALSE,0.265306122,0
"1386",2770,"5775f7aecf58f1320eea5dd2",0.4909091,FALSE,FALSE,0.236842105,0
"1863",3572,"57766379cf58f151025b708b",0.4742268,FALSE,FALSE,0.157894737,0
"1342",2703,"5776857acf58f15a471c3f3c",0.7936508,TRUE,TRUE,0.236842105,0
"1651",3235,"57769259cf58f15dc16ada69",0.6,FALSE,FALSE,0.216666667,0
"1373",2754,"5776a3f6cf58f1629f3a13c7",0.4848485,FALSE,FALSE,0.289473684,0
"1582",3132,"5776b584cf58f167a68994e3",0.5306122,FALSE,FALSE,0.22,0
"1089",2271,"57774a55cf58f1927d1f90d5",0.9552239,TRUE,TRUE,0.921052632,1
"1625",3185,"5777fa21cf58f106eaa7503d",0.5319149,FALSE,FALSE,0.210526316,0
"1074",2249,"5778106acf58f10d66ea4701",0.4477612,FALSE,FALSE,0.236842105,0
"1189",2457,"577812bfcf58f10e0a9a7d5e",0.5555556,FALSE,FALSE,0.22,0
"1335",2695,"577812bfcf58f10e0a9a7d5e",1,TRUE,TRUE,0.444444444,1
"1579",3128,"577aa7accf58f10ad2addf7e",0.4666667,FALSE,FALSE,0.24,0
"1911",3661,"5783bda8cf58f176c768f935",0.372549,FALSE,FALSE,0.1,0
"1912",3663,"5783bda8cf58f176c768f935",0.34375,FALSE,FALSE,0.081081081,0
"1809",3483,"5783c490cf58f1b31f475a68",0.4929577,FALSE,FALSE,0.095238095,0
"1615",3172,"5786aac3cf58f13d7fc9e073",0.64,FALSE,FALSE,0.244897959,0
"1770",3430,"5786aba8cf58f13d7fc9e24b",0.4237288,FALSE,FALSE,0.225,0
"1117",2327,"5787bcedcf58f1ac9783cc13",0.4864865,FALSE,FALSE,0.259259259,0
"1963",3742,"5788ae5bcf58f13d66b35c45",0.4130435,FALSE,FALSE,0.19047619,0
"1609",3165,"5789363bcf58f169c7590088",0.4375,FALSE,FALSE,0.204081633,0
"1384",2768,"57898f61cf58f18657cc8e6a",0.625,FALSE,FALSE,0.192307692,0
"1706",3318,"578ae7e1cf58f138620a840a",0.6388889,FALSE,FALSE,0.183333333,0
"1349",2710,"578d3fd4cf58f11275931785",0.5111111,FALSE,FALSE,0.24,0
"1978",3764,"578d4b89cf58f11552ebd542",1,TRUE,TRUE,0.921052632,1
"1893",3627,"578eeb90cf58f1896bea3b77",1,TRUE,TRUE,0.921052632,1
"1242",2531,"57917d03cf58f1881c295bcf",0.462963,FALSE,FALSE,0.24,0
"1262",2565,"57920f78cf58f1bd045ac4ce",0.5066667,FALSE,FALSE,0.25,0
"1968",3748,"57920f78cf58f1bd045ac4ce",0.4533333,FALSE,FALSE,0.244444444,0
"1291",2605,"57923c03cf58f117ff39c3d6",0.3964497,FALSE,FALSE,0.3,0
"1470",2950,"57925827cf58f1213cd2b984",0.4033613,FALSE,FALSE,0.130434783,0
"1217",2490,"5799ba5ecf58f19193e9a159",0.4588235,FALSE,FALSE,0.157894737,0
"1182",2445,"579bd696cf58f1660c49ea1d",0.3954802,FALSE,FALSE,0.176470588,0
"1790",3459,"579cdbfacf58f11969997de6",0.5,FALSE,FALSE,0.5,0
"1848",3553,"579d70c8cf58f151cf4da74a",0.5789474,FALSE,FALSE,0.166666667,0
"1585",3135,"57a62b86cf58f19cc8e8a0d9",0.4545455,FALSE,FALSE,0.212765957,0
"1544",3078,"57ab417dcf58f1abfd3435f3",0.5535714,FALSE,FALSE,0.098039216,0
"1298",2621,"57bc303bcf58f12f4b4d5a83",0.3716216,FALSE,FALSE,0.233333333,0
"1914",3669,"57bebe29cf58f1328a4aeb06",0.5230769,FALSE,FALSE,0.186046512,0
"1915",3670,"57bebe29cf58f1328a4aeb06",0.4047619,FALSE,FALSE,0.186046512,0
"1177",2436,"57bec8b2cf58f135fb7a7a61",0.5,FALSE,FALSE,0.279069767,0
"1210",2480,"57bec8b2cf58f135fb7a7a61",0.5625,FALSE,FALSE,0.186046512,0
"1811",3485,"57becfb9cf58f1383476df18",0.5454545,FALSE,FALSE,0.186046512,0
"1130",2348,"57bed210cf58f138ee2e2402",0.5322581,FALSE,FALSE,0.209302326,0
"1839",3536,"57bed210cf58f138ee2e2402",0.5961538,FALSE,FALSE,0.173913043,0
"1550",3090,"57bed597cf58f13a072dbd8d",0.4857143,FALSE,FALSE,0.346938776,0
"1099",2297,"57c0c9f7cf58f12802ca87df",0.4424779,FALSE,TRUE,0.156862745,0
"1003",2132,"57c2d821cf58f102252b629a",0.4579439,FALSE,FALSE,0.277777778,0
"1626",3186,"57c556f5cf58f10dc8c4bc05",0.4444444,FALSE,FALSE,0.088888889,0
"1815",3489,"57d4a21acf58f154519ef17d",1,FALSE,FALSE,0.076923077,0
"1611",3168,"57d7f85fcf58f1031d659567",0.4920635,FALSE,FALSE,0.224489796,0
"1992",3786,"57d8503ecf58f1235c1c833d",0.5915493,FALSE,FALSE,0.285714286,0
"1932",3691,"57da4cd5cf58f11ed383cf69",0.5357143,FALSE,FALSE,0.326086957,0
"1964",3743,"57daf91fcf58f1632e3b5173",0.4901961,FALSE,FALSE,0.291666667,0
"1852",3558,"57dcd867cf58f149f6682b20",0.6478873,FALSE,FALSE,0.26,0
"1747",3401,"57e995b9cf58f1a23ef6cf80",0.4339623,FALSE,FALSE,0.111111111,0
"2179",4965,"54b43244e138239d86849246",0.4285714,FALSE,FALSE,0.306451613,0
"2907",7535,"54b43244e138239d8684924e",0.4134615,FALSE,FALSE,0.132075472,0
"2797",7134,"54b43244e138239d8684926a",0.5,FALSE,FALSE,0.326530612,0
"2746",6996,"54b43244e138239d868492b7",0.3868613,FALSE,FALSE,0.346938776,0
"2029",3977,"54b43244e138239d86849315",0.3105263,FALSE,FALSE,0.142857143,0
"2847",7384,"54b43244e138239d86849331",0.4555556,FALSE,FALSE,0,0
"2546",6140,"54b43244e138239d8684939b",0.5344828,FALSE,FALSE,0.265306122,0
"2410",5700,"54b43245e138239d868495eb",0.509434,FALSE,FALSE,0.183673469,0
"2716",6858,"54b43246e138239d8684972a",0.4700855,FALSE,FALSE,0.081632653,0
"2039",4045,"54b43246e138239d8684986f",0.4468085,FALSE,FALSE,0.183673469,0
"2846",7377,"54b43247e138239d86849a74",0.4589041,FALSE,FALSE,0.142857143,0
"2894",7497,"54b43247e138239d86849c6e",0.4351852,FALSE,FALSE,0.156862745,0
"2883",7470,"54b43248e138239d86849d51",0.9926471,TRUE,TRUE,1,1
"2888",7477,"54b43248e138239d86849d71",0.52,FALSE,FALSE,0.12244898,0
"2492",5974,"54b43248e138239d86849f0e",0.59375,TRUE,FALSE,0.142857143,0
"2491",5973,"54b43249e138239d8684a113",0.4710145,TRUE,FALSE,0.134453782,0
"2366",5187,"54b43249e138239d8684a180",0.4166667,FALSE,FALSE,0.142857143,0
"2881",7463,"54b4324ae138239d8684a34f",0.4274194,TRUE,FALSE,0.244897959,0
"2733",6971,"54b4324ae138239d8684a4a7",0.525,FALSE,FALSE,0.06122449,0
"2655",6513,"54b4324be138239d8684a594",0.4868421,FALSE,FALSE,0.217391304,0
"2805",7183,"54b4324be138239d8684a60b",0.3623188,FALSE,FALSE,0.183673469,0
"2083",4250,"54b4324ee138239d8684ad91",0.3956044,FALSE,FALSE,0.144927536,0
"2718",6869,"54b4324ee138239d8684ae0d",0.4536082,FALSE,FALSE,0.081632653,0
"2524",6087,"54b4324fe138239d8684afa3",0.4952381,FALSE,FALSE,0.346938776,0
"2906",7533,"54b4324fe138239d8684b1e2",0.3968254,FALSE,FALSE,0.326530612,0
"2878",7449,"54b43250e138239d8684b2c7",0.4551724,FALSE,FALSE,0.183673469,0
"2961",7665,"54b43250e138239d8684b302",0.5511811,FALSE,FALSE,0.086956522,0
"2028",3972,"54b43250e138239d8684b309",0.5492958,FALSE,FALSE,0.260869565,0
"2521",6054,"54b43250e138239d8684b326",0.3716814,FALSE,FALSE,0.12195122,0
"2725",6930,"54b43250e138239d8684b343",0.4651163,FALSE,FALSE,0.147058824,0
"2691",6737,"54b43250e138239d8684b368",0.4408602,FALSE,FALSE,0.045751634,0
"2054",4151,"54b43250e138239d8684b3e0",0.4333333,FALSE,FALSE,0.176470588,0
"2127",4371,"54b43250e138239d8684b409",0.6461538,FALSE,FALSE,0.142857143,0
"2098",4306,"54b43250e138239d8684b415",0.5463918,FALSE,FALSE,0.147058824,0
"2689",6735,"54b43250e138239d8684b415",0.5844156,FALSE,FALSE,0.147058824,0
"2022",3880,"54b43250e138239d8684b479",0.5909091,FALSE,FALSE,0.130434783,0
"2279",5077,"54b43250e138239d8684b491",0.5714286,FALSE,FALSE,0.155555556,0
"2418",5809,"54b43250e138239d8684b491",0.5148515,FALSE,FALSE,0.2,0
"2297",5109,"54b43250e138239d8684b49a",0.4927536,FALSE,FALSE,0.142857143,0
"2424",5819,"54b43250e138239d8684b49a",0.5063291,FALSE,FALSE,0.192307692,0
"2882",7467,"54b43250e138239d8684b4a0",0.6292135,FALSE,FALSE,0.130434783,0
"2432",5829,"54b43250e138239d8684b4a5",0.4555556,FALSE,FALSE,0.12,0
"2416",5806,"54b43250e138239d8684b4b7",0.5376344,FALSE,FALSE,0.24,0
"2483",5897,"54b43250e138239d8684b4bb",0.4742268,FALSE,FALSE,0.131578947,0
"2891",7491,"54b43250e138239d8684b4bf",0.6307692,FALSE,FALSE,0.214285714,0
"2448",5848,"54b43250e138239d8684b4c7",0.5846154,FALSE,FALSE,0.181818182,0
"2998",7780,"54b43250e138239d8684b4de",0.3884298,FALSE,FALSE,0.192307692,0
"2493",5975,"54b43251e138239d8684b53d",0.4829932,FALSE,FALSE,0.152542373,0
"2272",5066,"54b43251e138239d8684b549",0.4910714,FALSE,FALSE,0.157894737,0
"2084",4262,"54b43251e138239d8684b54d",0.5042735,FALSE,FALSE,0.137931034,0
"2711",6837,"54b43251e138239d8684b553",0.52,FALSE,FALSE,0.147058824,0
"2421",5816,"54b43251e138239d8684b554",0.4166667,FALSE,FALSE,0.18,0
"2129",4373,"54b43251e138239d8684b569",0.553719,FALSE,FALSE,0.24,0
"2428",5825,"54b43251e138239d8684b59a",0.4597701,FALSE,FALSE,0.12,0
"2465",5875,"54b43251e138239d8684b5ac",0.5978261,FALSE,FALSE,0.142857143,0
"2954",7646,"54b43251e138239d8684b5cb",0.6197183,FALSE,FALSE,0.157894737,0
"2144",4405,"54b43251e138239d8684b5d0",0.4814815,FALSE,FALSE,0.114285714,0
"2439",5839,"54b43251e138239d8684b5d3",0.3928571,FALSE,FALSE,0.2,0
"2989",7761,"54b43251e138239d8684b61d",0.5229358,FALSE,FALSE,0.173913043,0
"2969",7683,"54b43251e138239d8684b622",0.7142857,TRUE,FALSE,0.146341463,0
"2228",5015,"54b43251e138239d8684b630",0.4153846,FALSE,FALSE,0.105263158,0
"2866",7427,"54b43251e138239d8684b632",0.4411765,FALSE,FALSE,0.157894737,0
"2999",7781,"54b43251e138239d8684b63d",0.6268657,FALSE,FALSE,0,0
"3000",7782,"54b43251e138239d8684b63d",0.5542169,FALSE,FALSE,0.192307692,0
"2049",4140,"54b43251e138239d8684b6e2",0.4631579,FALSE,FALSE,0.130434783,0
"2071",4208,"54b43251e138239d8684b6e2",0.3692308,FALSE,FALSE,0.107843137,0
"2709",6833,"54b43251e138239d8684b6ef",0.5060241,FALSE,FALSE,0.147058824,0
"2438",5838,"54b43251e138239d8684b714",0.5773196,TRUE,FALSE,0.172413793,0
"2443",5843,"54b43251e138239d8684b730",0.3783784,FALSE,FALSE,0.222222222,0
"2821",7241,"54b43251e138239d8684b77d",0.4390244,FALSE,FALSE,0.127272727,0
"2489",5970,"54b43251e138239d8684b78e",0.3344828,FALSE,FALSE,0.105263158,0
"2897",7504,"54b43252e138239d8684b7ee",0.4926471,FALSE,FALSE,0.10625,0
"2652",6475,"54b43252e138239d8684b800",0.4084507,FALSE,FALSE,0.172413793,0
"2658",6530,"54b43252e138239d8684b814",0.4818182,FALSE,FALSE,1,0
"2450",5850,"54b43252e138239d8684b82b",0.3876404,FALSE,FALSE,0.166666667,0
"2975",7699,"54b43252e138239d8684b86b",1,TRUE,TRUE,1,1
"2415",5805,"54b43252e138239d8684b8c0",0.6111111,FALSE,FALSE,0.142857143,0
"2065",4181,"54b43252e138239d8684b921",0.4811321,FALSE,FALSE,0.147058824,0
"2156",4423,"54b43252e138239d8684baa0",1,TRUE,TRUE,1,1
"2793",7128,"54b43253e138239d8684badd",0.4056604,FALSE,FALSE,0.166666667,0
"2765",7031,"54b43254e138239d8684bf59",0.4953271,FALSE,FALSE,0.173913043,0
"2565",6198,"54b43255e138239d8684c19b",0.409396,FALSE,FALSE,0.147058824,0
"2436",5834,"54b43257e138239d8684c676",0.4677419,FALSE,FALSE,0.218181818,0
"2938",7600,"54b43257e138239d8684c702",0.4827586,FALSE,FALSE,0.345454545,0
"2175",4924,"54b43259e138239d8684cd51",0.5833333,FALSE,FALSE,0.341463415,0
"2355",5175,"54b43259e138239d8684cd97",0.4745763,FALSE,FALSE,0.270833333,0
"2915",7561,"54b43259e138239d8684cdd8",0.4533333,FALSE,FALSE,0.212121212,0
"2662",6575,"54b43259e138239d8684ce67",0.5316456,FALSE,FALSE,0.151515152,0
"2396",5416,"54b4325ae138239d8684cf8e",0.5555556,FALSE,FALSE,0.235294118,0
"2735",6973,"54b4325ae138239d8684d006",0.3972603,FALSE,FALSE,0.393939394,0
"2025",3941,"54b4325ae138239d8684d04e",0.4556962,FALSE,FALSE,0.393939394,0
"2238",5025,"54b4325be138239d8684d206",0.45,FALSE,FALSE,0.212121212,0
"2577",6223,"54b4325be138239d8684d327",0.3780488,FALSE,FALSE,0.12,0
"2095",4294,"54b4325be138239d8684d39f",0.4329897,FALSE,FALSE,0.059701493,0
"2964",7670,"54b4325be138239d8684d40a",0.3622047,FALSE,FALSE,0.075,0
"2556",6166,"54b4325ce138239d8684d432",0.5151515,FALSE,FALSE,0.1,0
"2833",7278,"54b4325ce138239d8684d454",0.3446809,FALSE,FALSE,0.181818182,0
"2534",6121,"54b4325ce138239d8684d481",0.4742268,FALSE,FALSE,0.130434783,0
"2392",5395,"54b4325ce138239d8684d4c3",0.5,FALSE,FALSE,0.117647059,0
"2398",5423,"54b4325ce138239d8684d4c3",0.4791667,FALSE,FALSE,0.117647059,0
"2027",3971,"54b4325ce138239d8684d4f2",0.4931507,FALSE,FALSE,0.235294118,0
"2503",6023,"54b4325ce138239d8684d54f",0.4819277,FALSE,FALSE,0.057971014,0
"2601",6258,"54b4325ce138239d8684d59c",0.5,FALSE,FALSE,0.111111111,0
"2697",6772,"54b4325ce138239d8684d5c2",0.5,FALSE,FALSE,0.2,0
"2549",6148,"54b4325ce138239d8684d5c8",0.3552632,FALSE,FALSE,0.153846154,0
"2957",7651,"54b4325ce138239d8684d677",0.4285714,FALSE,FALSE,0.25,0
"2393",5407,"54b4325ce138239d8684d67c",0.4270833,FALSE,FALSE,0.117647059,0
"2593",6240,"54b4325ce138239d8684d67c",0.41,FALSE,FALSE,0.130434783,0
"2052",4149,"54b4325ce138239d8684d683",0.4379562,FALSE,FALSE,0.1,0
"2441",5841,"54b4325ce138239d8684d68c",0.3630137,FALSE,FALSE,0.222222222,0
"2058",4158,"54b4325de138239d8684d71e",0.6229508,FALSE,FALSE,0.12,0
"2645",6397,"54b4325de138239d8684d777",0.3888889,FALSE,FALSE,0.090909091,0
"2641",6380,"54b4325de138239d8684d7e3",0.5409836,FALSE,FALSE,0.137931034,0
"2622",6295,"54b4325de138239d8684d7e9",0.4965035,FALSE,TRUE,0.130434783,0
"2962",7666,"54b4325de138239d8684d7e9",0.4825175,FALSE,FALSE,0.057971014,0
"2317",5134,"54b4325de138239d8684d7eb",0.4587156,FALSE,FALSE,0.072289157,0
"2402",5592,"54b4325de138239d8684d82f",0.9710145,TRUE,TRUE,0.857142857,1
"2762",7026,"54b4325de138239d8684d842",0.4352941,FALSE,FALSE,0.170731707,0
"2155",4421,"54b4325de138239d8684d85f",0.4683544,FALSE,FALSE,0.083333333,0
"2542",6135,"54b4325de138239d8684d89a",0.5869565,FALSE,FALSE,0.104166667,0
"2791",7122,"54b4325de138239d8684d8c6",1,TRUE,TRUE,0.857142857,1
"2390",5361,"54b4325de138239d8684d8ce",0.9716981,TRUE,TRUE,0.857142857,1
"2934",7595,"54b4325de138239d8684d973",0.4673913,FALSE,FALSE,0.142857143,0
"2644",6396,"54b4325de138239d8684d97d",0.9425287,TRUE,TRUE,0.857142857,1
"2092",4284,"54b4325ee138239d8684daa5",0.9393939,TRUE,TRUE,0.857142857,1
"2124",4365,"54b4325ee138239d8684dad6",0.4069767,FALSE,FALSE,0.121212121,0
"2770",7046,"54b4325ee138239d8684db25",0.4347826,TRUE,FALSE,0.181818182,0
"2971",7685,"54b4325ee138239d8684db57",0.9811321,TRUE,TRUE,0.857142857,1
"2596",6244,"54b4325ee138239d8684db7d",0.4266667,FALSE,FALSE,0.1,0
"2634",6362,"54b4325ee138239d8684dc24",0.3773585,FALSE,FALSE,0.093023256,0
"2633",6352,"54b4325fe138239d8684dce7",0.3586207,FALSE,FALSE,0.085106383,0
"2515",6047,"54b4325fe138239d8684dd61",0.6206897,FALSE,FALSE,0.083333333,0
"2151",4416,"54b4325fe138239d8684dde4",0.5106383,FALSE,FALSE,0,0
"2431",5828,"54b4325fe138239d8684deb7",0.4431138,FALSE,FALSE,0.16,0
"2862",7420,"54b4325fe138239d8684decb",0.5327103,TRUE,FALSE,0.230769231,0
"2532",6116,"54b4325fe138239d8684df18",0.98,TRUE,TRUE,0.857142857,1
"2635",6363,"54b43260e138239d8684e112",0.4248366,FALSE,FALSE,0.130434783,0
"2642",6390,"54b43260e138239d8684e112",0.9882353,TRUE,TRUE,0,1
"2675",6621,"54b43260e138239d8684e115",0.9659091,TRUE,TRUE,0.857142857,1
"2649",6449,"54b43260e138239d8684e164",0.3421053,FALSE,FALSE,0.041237113,0
"2773",7054,"54b43260e138239d8684e1c1",0.3,FALSE,FALSE,0.027027027,0
"2826",7265,"54b43260e138239d8684e1e5",0.472973,FALSE,FALSE,0.089285714,0
"2604",6264,"54b43261e138239d8684e24f",0.4621849,FALSE,FALSE,0.196078431,0
"2108",4336,"54b43261e138239d8684e30c",0.5048544,FALSE,FALSE,0.294117647,0
"2169",4783,"54b43261e138239d8684e33b",0.6046512,FALSE,FALSE,0.171428571,0
"2444",5844,"54b43261e138239d8684e38f",0.5694444,FALSE,FALSE,0.272727273,0
"2502",6018,"54b43261e138239d8684e415",0.5042735,FALSE,FALSE,0.12,0
"2094",4292,"54b43261e138239d8684e42c",0.5,FALSE,FALSE,0.294117647,0
"2552",6153,"54b43261e138239d8684e435",0.4387755,FALSE,FALSE,0.217391304,0
"2118",4357,"54b43261e138239d8684e467",0.3450292,FALSE,FALSE,0.158415842,0
"2695",6770,"54b43262e138239d8684e491",0.5180723,FALSE,FALSE,0.090909091,0
"2715",6857,"54b43262e138239d8684e4b5",0.387931,FALSE,FALSE,0.090909091,0
"2698",6773,"54b43262e138239d8684e4ca",0.4891304,FALSE,FALSE,0.12,0
"2010",3840,"54b43262e138239d8684e54b",0.4925373,FALSE,FALSE,0.107142857,0
"2066",4182,"54b43262e138239d8684e54b",0.5820896,FALSE,FALSE,0.294117647,0
"2514",6046,"54b43262e138239d8684e54c",0.4854369,FALSE,FALSE,0.294117647,0
"2442",5842,"54b43262e138239d8684e57a",0.3193717,FALSE,FALSE,0.148148148,0
"2785",7096,"54b43262e138239d8684e5b8",0.4626866,FALSE,FALSE,0.15,0
"2130",4375,"54b43262e138239d8684e64d",0.5229358,TRUE,FALSE,0.157894737,0
"2690",6736,"54b43262e138239d8684e657",0.5051546,FALSE,FALSE,0.294117647,0
"2140",4397,"54b43262e138239d8684e658",0.3658537,FALSE,FALSE,0.157894737,0
"2142",4400,"54b43262e138239d8684e658",0.4554455,FALSE,FALSE,0.159090909,0
"2145",4407,"54b43262e138239d8684e66b",0.5125,FALSE,FALSE,0.136363636,0
"2811",7208,"54b43264e138239d8684ea77",0.45,FALSE,FALSE,0.206896552,0
"2116",4354,"54b43265e138239d8684edf2",0.516129,FALSE,FALSE,0.157894737,0
"2004",3813,"54b43266e138239d8684f111",0.4719101,FALSE,FALSE,0.184210526,0
"2385",5214,"54b43267e138239d8684f362",0.5705128,TRUE,FALSE,0.162162162,0
"2207",4994,"54b43269e138239d8684f840",0.46,FALSE,FALSE,0.14516129,0
"2211",4998,"54b43269e138239d8684f840",0.5,FALSE,FALSE,0.209302326,0
"2246",5034,"54b43269e138239d8684f840",0.5,FALSE,FALSE,0.18,0
"2102",4317,"54b43269e138239d8684f845",0.6029412,FALSE,FALSE,0.108695652,0
"2346",5166,"54b43269e138239d8684f993",0.4266667,FALSE,FALSE,0.216216216,0
"2972",7687,"54b4326ae138239d8684fbf0",0.4516129,FALSE,FALSE,0.24,0
"2408",5692,"54b4326ae138239d8684fc11",0.6129032,FALSE,FALSE,0.139534884,0
"2949",7633,"54b4326ae138239d8684fc69",0.4326923,FALSE,FALSE,0.153846154,0
"2033",3997,"54b4326ae138239d8684fd9a",0.5176471,FALSE,FALSE,0.378378378,0
"2512",6034,"54b4326ae138239d8684fd9a",0.5058824,FALSE,FALSE,0.162162162,0
"2608",6269,"54b4326be138239d8684fe4f",0.4878049,FALSE,FALSE,0.135135135,0
"2854",7411,"54b4326be138239d8684feaa",0.4567901,FALSE,FALSE,0.296875,0
"2764",7030,"54b4326be138239d8684feec",0.5365854,FALSE,FALSE,0.054054054,0
"2478",5892,"54b4326be138239d8684ff30",0.4137931,FALSE,FALSE,0.162162162,0
"2985",7752,"54b4326be138239d8684ff30",0.4146341,FALSE,FALSE,0.216216216,0
"2412",5727,"54b4326be138239d8684ffde",0.4925373,FALSE,FALSE,0.288888889,0
"2100",4308,"54b4326be138239d86850033",0.4248366,FALSE,FALSE,0.378378378,0
"2236",5023,"54b4326ce138239d86850092",0.452381,FALSE,FALSE,0.081081081,0
"2062",4176,"54b4326ce138239d868500c4",0.5576923,FALSE,FALSE,0.283333333,0
"2146",4408,"54b4326ce138239d86850105",0.442029,FALSE,FALSE,0.324324324,0
